Top DEVCoin (DEV) addresses as of block 409105

Address	Amount	Last deposit block	Last deposit timestamp	Last withdrawal block	Last withdrawal timestamp
LVCicsXvtyk4MPveCAAN2MvZY77Z6fv2mK	616.60832216	406898	2018-09-16 22:57:06	406898	2018-09-16 22:57:06
LcxH5ToceSWJvNHUh6U6LKsoyVae4zhVKB	616.59445053	408216	2018-09-17 22:24:10	408216	2018-09-17 22:24:10
LMijiCzzW5e4Zfqr9dZGJi4oXAwbifB8UT	615.67586369	380585	2018-08-28 11:36:23	380585	2018-08-28 11:36:23
LhgkDTB41bBPGw4k1VXNF3YFFwZBAYo1ee	614.39999	397928	2018-09-10 07:38:45	397928	2018-09-10 07:38:45
LgWTm9PRwMUxCW3ak5FgpRUWhM6R4yhDXS	612.70980213	404125	2018-09-14 21:32:48	404125	2018-09-14 21:32:48
LPcw9u9pxF6kjb6GVrBqoCmHHSFEFtqfiM	611.28940123	406211	2018-09-16 10:42:05	406211	2018-09-16 10:42:05
LKrAAeDhuLcxLFmpgxsgD4EVeahBS1xaNn	610.801	308730	2018-07-06 04:21:29	308730	2018-07-06 04:21:29
LKJ8jpTrTvmfZBxrUgK7YLnCNGRFxktcyS	609.8	401177	2018-09-12 17:23:30	401177	2018-09-12 17:23:30
LQm975QNdK9J6ri6eRkZCgYbmToZEb5kp6	609.05736594	409023	2018-09-18 12:38:44	-	-
LYYqKDRYFvzMed7FbASHGA3o7ZRU3imCQL	604.997999	409023	2018-09-18 12:38:44	174820	2018-02-04 05:59:44
LdrnfKM5oipMdQvsKDi6E6jB7Y9qzR7CRd	604.7999804	295675	2018-06-07 12:40:47	295675	2018-06-07 12:40:47
LgBinhRgQL5bbaVWueHiL8PHZkovV46twS	604.7998628	373913	2018-08-23 13:05:59	373913	2018-08-23 13:05:59
LaarJDofS8RpbYH6vVgW8AQN3YxTFB93nq	604.60857629	407614	2018-09-17 11:38:20	407614	2018-09-17 11:38:20
LRrJCj4WXesKAbNqyXGm2qFWWS9nvDwPxR	604.3500384	407082	2018-09-17 02:10:43	407082	2018-09-17 02:10:43
LWhtST9wQ9y5DZGcDq1KFdfa6iaq7kapvg	604.15569712	137953	2018-01-08 11:12:48	137953	2018-01-08 11:12:48
LVKvCsF3CZBAFxSFLbq7HCqefGDQRuu3FX	601.93976969	367162	2018-08-18 13:30:26	361499	2018-08-14 08:26:15
LKzb4rxWr7t8nBv2q7DvSz1tqiqimb6QKb	601.6	407962	2018-09-17 17:49:07	407962	2018-09-17 17:49:07
LNhoVoFejFJeW5L66ZPPWLrtyr1hxqtjYe	601.33182992	361589	2018-08-14 10:10:34	-	-
LUjbJdLnoVYYKGvjdM7EAs1JRPVCD699kt	600.0	390575	2018-09-04 21:26:54	-	-
LU2y2PaWHABamAhQtdasito7djduNkeZi9	600.0	402473	2018-09-13 16:08:18	388597	2018-09-03 10:16:24
LLAaEYvcAKBnEtHmwZXS5CdnaxHaNPRCo7	599.9999311	320831	2018-07-15 03:41:43	-	-
Lfzv4kNtEZ77dxoec3NrKGHyWGTgjusoRd	597.91017395	175422	2018-02-04 16:34:56	175422	2018-02-04 16:34:56
LPRGhvPAQzJN9LcgMkxEsKgQ94Ljm3aFA4	596.80675963	392806	2018-09-06 12:56:29	392806	2018-09-06 12:56:29
Sc4qvXvDmNXDfhYUTM7PvokAQFna1DgAxy	596.1784868	390461	2018-09-04 19:24:17	-	-
LXeatjY4m51K6E9fMLJ41sE3uGjhWVFzNC	595.0	407589	2018-09-17 11:10:19	-	-
LfhDGNnJmJZc9VabGnERad7cuT8mVnco3N	594.26627616	285194	2018-05-30 04:31:20	285194	2018-05-30 04:31:20
LQmYC6LtX9RpuYgWCPmUXanVo76SLy4Szx	593.35726979	408205	2018-09-17 22:03:17	216749	2018-03-28 22:47:16
LW15iEKpejc7EMARNS8rQfJBmxv5w3Kgrv	593.04	405546	2018-09-15 22:45:21	405546	2018-09-15 22:45:21
LThz8UqJELKoqb3KJfgS2sT8K8esk6xSBV	592.33029746	63014	2017-11-19 20:34:43	-	-
LWtbiVBmJcR3XpGpWYUKUf5N6dVSaEumUB	591.42091837	404430	2018-09-15 02:56:11	404430	2018-09-15 02:56:11
Lcx7mh75cyagtfXb4cnJHFJtK5iLJKXJyN	586.00456371	407215	2018-09-17 04:30:57	407215	2018-09-17 04:30:57
LbFYvof4dWqRdvMf6Vbk6TRgVJ5zULykTk	585.94523001	407969	2018-09-17 17:59:34	407969	2018-09-17 17:59:34
LgLURqnkBmUvUfXNUounYFTrZjW12BbFcc	584.14725709	407492	2018-09-17 09:30:50	407492	2018-09-17 09:30:50
Lgm2hneeYjEpbvURxDFhFxEhDAYDWBHnXt	582.7627325	251793	2018-05-02 03:01:20	387978	2018-09-02 23:24:47
LNYF4LpdxsQPVdZD3hKtYaYLPQMmovFreH	582.23206173	409023	2018-09-18 12:38:44	173195	2018-02-03 01:26:24
LUQTEJVcGUqMsi5APQ6Gq15pYMxyqYBgRU	581.2285714	408458	2018-09-18 02:42:30	408458	2018-09-18 02:42:30
LRMC76v81U5Z8ErbU98YC9WCwSnMwLzp8d	581.095	408723	2018-09-18 07:26:43	408723	2018-09-18 07:26:43
LWpmyUkf7w6QcWWnwHzvUQZCoCmCW1HENx	580.44479355	409023	2018-09-18 12:38:44	-	-
Lcvn4KwgMiDwZHw7oPJ2s5b7yYH4htAHVn	579.25988165	409021	2018-09-18 12:35:41	405873	2018-09-16 04:35:26
LXSL68MdXC542ky9JBBRp2ai8hsgaw4UBv	577.76621021	384094	2018-08-31 02:18:23	393647	2018-09-07 03:44:50
LN9upCwhzCQcxXV9LoFkBRotbjH1fSV5cD	577.26031342	351185	2018-08-06 15:26:49	351185	2018-08-06 15:26:49
LdYZZaCb5K7yizbcERZBsHToYu9dZvMowG	575.86951294	408515	2018-09-18 03:42:45	405785	2018-09-16 03:00:57
LNC2WJSP6t8xnEgB7ArnixggCrGxuuLdfb	574.7396	408390	2018-09-18 01:25:24	408390	2018-09-18 01:25:24
LQNrSAXJHZdav64qj1Gxvi7u2u1y8DQVEX	574.06396278	409023	2018-09-18 12:38:44	405164	2018-09-15 16:02:52
LNUiKqaKeGgfQZpC5c6jwK4PFK9CLPioR3	573.74359141	400926	2018-09-12 12:50:32	400926	2018-09-12 12:50:32
LaWYtT6FfEa9xFzwkddQwPWRyQ8eKWJYHg	572.76006287	409023	2018-09-18 12:38:44	-	-
LeWj6jsouRpJfq1X7tfDu5baLSqMqpKrUG	570.396	407825	2018-09-17 15:25:40	407825	2018-09-17 15:25:40
Lcwwsq8zNvazypWzUADH6iQv4KofnfSaec	570.2199182	406354	2018-09-16 13:16:33	406354	2018-09-16 13:16:33
LRQWqFBwq9e3SZVBPjgVz26MYHYXzMeg98	570.13606781	325806	2018-07-18 19:57:55	239924	2018-04-20 13:13:11
LQwaUZMw1w13VY3n82UzVAcmt37Zfg9eF5	567.38393594	405428	2018-09-15 20:36:15	405428	2018-09-15 20:36:15
LeF81t6Hp9otMFDjpNXWtMdoCyTVAj67em	567.20739758	408857	2018-09-18 09:43:31	192796	2018-02-28 05:43:54
LRPexRSHdjUNghTe6PYwLkSSaazscuQRQb	566.83340602	361103	2018-08-14 01:30:08	361103	2018-08-14 01:30:08
LbaZ1SoCyZ11wZUJQXqj8LW7S2mtqGT7xC	564.81167154	409050	2018-09-18 13:11:01	394978	2018-09-08 03:24:49
LVZvHvJXyfJkyuojpgCErDyCtbXWNGcZUi	562.36299934	408205	2018-09-17 22:03:17	407309	2018-09-17 06:15:20
LfyjPmjQGBkVhhV4MBbHMmDMDnDfRC5CKP	561.67135795	392005	2018-09-05 22:52:47	392005	2018-09-05 22:52:47
Lhe7K5rAbByAgghpdHKxzxDqp6asNf9X14	561.2	405120	2018-09-15 15:18:05	405120	2018-09-15 15:18:05
LLFbmMEdKDhK7kPszP9iMwoMk45z1sEUcd	561.00879722	409050	2018-09-18 13:11:01	388566	2018-09-03 09:42:13
Lae8zzK7QGt2HYrdytW1NC2b4drwNA9x23	560.96097611	406528	2018-09-16 16:19:09	405020	2018-09-15 13:33:21
LWEtqhCA5bmNp7gVLLKPqHhNMzDvV73Q2E	557.7895	408179	2018-09-17 21:42:41	408179	2018-09-17 21:42:41
LKyivd3atADWVG67ba2bDC9JwAvvi2b1QA	556.23151714	409023	2018-09-18 12:38:44	393224	2018-09-06 20:16:43
LVjg7FGj5tMPZkHmj7ZtJrvvWExHYWsZLa	555.08600404	409023	2018-09-18 12:38:44	404370	2018-09-15 01:48:29
LeCW1N2AakReWTXo3WsMo9YuNsJK24zuFQ	554.95493674	389147	2018-09-03 20:12:12	389147	2018-09-03 20:12:12
LRSoyQcTWU7cJ7yQ8ziCME8kpgnRpSkZSs	554.68167545	224880	2018-04-06 00:06:11	224880	2018-04-06 00:06:11
LbpsQfi6nxCBcXtwQR3XCC6XeukXdn4yzf	554.636604	406929	2018-09-16 23:31:02	406929	2018-09-16 23:31:02
LiRJH9yV3mV9yd1h9Sdtrrj654vQt1yxWP	554.59	407431	2018-09-17 08:26:29	407431	2018-09-17 08:26:29
Let9k6KFJKG6jwgx6rK6AyTTRUHzGh4ZXm	554.3720527	409050	2018-09-18 13:11:01	407091	2018-09-17 02:22:51
LKMccPeY274LyN7qsrvfs4ZrhmorEJEsZ3	554.08047749	406719	2018-09-16 19:41:20	406719	2018-09-16 19:41:20
LfaVBU6KmvdJ9r8SgHYWKst9d8Zd5J2GVT	553.9268186	380290	2018-08-28 06:17:24	380290	2018-08-28 06:17:24
LexTsruqRHVNeVy2aWioCYpCWzLh79Jx1x	553.67758623	407821	2018-09-17 15:22:54	407821	2018-09-17 15:22:54
LUiKrczs5urcwULVAk2mtB7Z8yrhkJrNgu	552.95082266	398854	2018-09-10 23:56:28	398854	2018-09-10 23:56:28
SVGZt2Q5M4oqbcu4iVRQEn5tENAcWwvCPv	552.69286995	409023	2018-09-18 12:38:44	-	-
LUbRh5QHDsS7gQoLRFMqJ7QEBBsi4w6M5t	552.54241255	409023	2018-09-18 12:38:44	242261	2018-04-22 20:43:12
Lcpj5UjsPSuBhfWth2UB2RCY5BbBKh4iqG	552.08901789	406528	2018-09-16 16:19:09	369043	2018-08-19 22:57:47
LR8gi6PRPa5Yinbn5LRBpvz9c4CGHH5zgE	551.591949	292478	2018-06-04 23:28:02	292478	2018-06-04 23:28:02
Lb5wKVxtJr1o6rETYsVE4zWGvG27S8Qk3K	549.94850804	406528	2018-09-16 16:19:09	333155	2018-07-24 06:23:11
Lgqr97jK9d51CvAznFth9B2JebmUE876AW	548.8	408114	2018-09-17 20:26:22	408114	2018-09-17 20:26:22
LPrGkx563LMLnAaSUCknZTZToTSJe9k9MU	545.33	386653	2018-09-01 23:56:26	386653	2018-09-01 23:56:26
LgVr5ZS6H67CUP1qQg8ZsTFUaqzSQFymZi	543.8041	401298	2018-09-12 19:27:13	401298	2018-09-12 19:27:13
Lgs3748vmUZW4oNik8MYsQhLDY1BeLuPkE	542.74787016	408653	2018-09-18 06:10:02	408653	2018-09-18 06:10:02
Lf6F4PHqSrU2YweKrQYLhiSJhsrTLuVy1y	542.45395155	408175	2018-09-17 21:38:13	406502	2018-09-16 15:55:27
LYZ8MubBUjB1231i7VXqzFH1uKMoo7o2W5	541.9306412	409050	2018-09-18 13:11:01	406507	2018-09-16 16:02:34
LUNW5f2cPcScRT76LPHmYTYTnh5w61rUnN	539.589977	328272	2018-07-20 15:28:08	-	-
LcPidC6Pe7oQq6fizykYEwmSREJ3dFe2ee	539.26995171	407379	2018-09-17 07:28:30	407379	2018-09-17 07:28:30
LR9yfvasVWhty5xG6tMsB3PmiWW7Sh7Wc9	539.07128717	392458	2018-09-06 06:49:44	392458	2018-09-06 06:49:44
Lg9X8yMqisZT2biZMHwSi56YVanoLfMPe9	538.73058515	400090	2018-09-11 22:11:40	400090	2018-09-11 22:11:40
LSsjJNJZnefE85HQeb3VXK9JFYbMV1BCYk	537.1311855	384014	2018-08-31 00:59:08	384014	2018-08-31 00:59:08
LebX8P4D8xrF62zYTV5aHKNbWUDcy5Jf6S	536.05555978	387675	2018-09-02 17:54:58	404542	2018-09-15 04:55:51
LUEr74Sndqzh7G6sJgmbK4WMHak1Ac572M	535.6	400495	2018-09-12 05:20:27	400495	2018-09-12 05:20:27
LfApSEuc1JiZ9gbho7YS3VCK9aG9GN7kwN	534.75666413	403383	2018-09-14 08:26:41	403383	2018-09-14 08:26:41
LaUJuzFhCMTv1dmQmto3Z9ViFpSJNDJnvi	533.39532212	406318	2018-09-16 12:35:29	406318	2018-09-16 12:35:29
LcPChqNvKo13x482oLvpo3bovVfhNskVi9	532.4	408744	2018-09-18 07:43:56	408744	2018-09-18 07:43:56
LfDiPrG9DWqkpEg1DCxysViGf3QqZmJD94	531.01319272	317039	2018-07-12 08:07:11	-	-
LUTN5psC2oAMD5mAHUwZVuzPBLm9Q4QGiA	530.66886532	408847	2018-09-18 09:32:59	406575	2018-09-16 17:09:01
LYQuZG2DV9Hm2TMHkrdVZA98qEUW6NU1mw	530.32178072	409023	2018-09-18 12:38:44	-	-
LPkcDi5jHDPC6ZgyWsqQ8tCcYPhBcbvNrh	529.99192001	409023	2018-09-18 12:38:44	397024	2018-09-09 15:31:43
LQjwz1t4MeistnytcCN8avdmfkgvupmHoo	529.03106472	290254	2018-06-03 05:29:51	290254	2018-06-03 05:29:51
LaPCoqP3QZXwmEL4XBmV6nqYDme1JcWD8g	525.89976052	409050	2018-09-18 13:11:01	402670	2018-09-13 19:47:43
Lb3NW7sBkD7dgVi5BYV23uUiFbSqNW14uv	525.4976042	407799	2018-09-17 14:49:53	407799	2018-09-17 14:49:53
LZcjzth7gf7Rk8RNwZYAoRAXb3XSGuMFGd	525.40350934	402421	2018-09-13 15:13:27	402421	2018-09-13 15:13:27
LSUjrtERLbwgcuz9tz3JkX6aQN7zvnRzX1	524.39257642	406707	2018-09-16 19:30:56	406707	2018-09-16 19:30:56
LKVPzbwnLogJi61EJXgyaMZ9SyPERz7DAc	523.1034867	409023	2018-09-18 12:38:44	382070	2018-08-29 14:07:40
LYrkgUh71mtzMZWqKVNdAjNbFkHkuRfx6T	522.16991323	398442	2018-09-10 16:40:02	398442	2018-09-10 16:40:02
Lb3eveJFeiFfQSey78u8QeCArjDVWHxbGt	521.64411512	408790	2018-09-18 08:35:49	366108	2018-08-17 18:43:43
Lbj1S7exLhZV3rTMfMqR1ifwBQTKzcYeiU	521.2180786	299424	2018-06-10 15:09:01	295378	2018-06-07 06:36:49
LZwt7MJTEsygejfR592koYg1UgJ8SYgZVJ	520.42583342	409023	2018-09-18 12:38:44	402324	2018-09-13 13:33:36
LLwtXh5ys2dgeMnRcB8n8HPFUhceQ2WS83	520.4	404173	2018-09-14 22:16:51	404173	2018-09-14 22:16:51
LMoVKi7hkb4M4b2WvcgVwPSKS2TH4Zvrk9	520.24505696	178916	2018-02-08 21:56:24	139850	2018-01-09 18:13:04
LgQfC6SeVx22hWkgKYp2sTVSypQzsDNdGG	519.39263454	408952	2018-09-18 11:34:17	388585	2018-09-03 10:06:19
LTfx6SLupAxUYRa7dBVxgJxSBo8NgydoUn	518.81735375	390446	2018-09-04 19:08:22	390446	2018-09-04 19:08:22
LWQaiGw8kbaY3BNHmsWg5gee7iL9VkpiEh	518.772	404372	2018-09-15 01:53:25	404372	2018-09-15 01:53:25
Lb7Bo2P5fUwQHxRFtE6H46mWLBVbA59taX	518.5020573	409023	2018-09-18 12:38:44	408175	2018-09-17 21:38:13
Lddf7cnaatHNE9NHrZvMkmCYrXKZ5QFbhb	517.76489218	409023	2018-09-18 12:38:44	295802	2018-06-07 15:28:30
LPLhRhA7uqJzGDgTFNWrV4BBNCVYg6XK7y	517.492	407234	2018-09-17 04:53:17	407234	2018-09-17 04:53:17
Lg4idX1ccUo2t5DQEqUNksz2ckacf3i1Xm	516.596	400574	2018-09-12 06:45:33	400574	2018-09-12 06:45:33
LYtxyF3JLXgE2YjcLvfDvhHRfRrkPTX6GC	516.196	380437	2018-08-28 08:56:17	380437	2018-08-28 08:56:17
LWkD5AhQaTdUmsecrSXHNGjaRPzQVf2AXp	515.53948491	402952	2018-09-14 00:42:54	402952	2018-09-14 00:42:54
LXWutBNcbszLLp9mzJGPPGLYvhrz7ZnhS5	515.2	406431	2018-09-16 14:40:46	406431	2018-09-16 14:40:46
LMCfYGD1tLJrz2t4TQhX3GYtQ9ERvw3Kep	515.2	405766	2018-09-16 02:36:37	405766	2018-09-16 02:36:37
LWmKn8bojx7gutnyyuu1CErAFNqaMKLzcj	514.96217458	407375	2018-09-17 07:24:15	407375	2018-09-17 07:24:15
LczXjwB9hseDWFrqWM1BGggRUF7YA8LFNR	514.73586252	372035	2018-08-22 04:01:29	158194	2018-01-23 01:26:34
LaYXeYpzBDHsm6mViptUYxhC2nJN8HVNFf	513.596	407289	2018-09-17 05:48:38	407289	2018-09-17 05:48:38
LPi5kvFDowuVd9KTwReefnAp3za2i5NbAU	513.21074779	173720	2018-02-03 10:35:44	173720	2018-02-03 10:35:44
LQrT8dkYLD1LRZSWLXkFn8UL4mwy3BX6Rh	512.81307834	407710	2018-09-17 13:27:36	407710	2018-09-17 13:27:36
LTeYMXMYpfx9w55DAkXbDb3a3ozUv4jzAq	512.196	407681	2018-09-17 12:51:55	407681	2018-09-17 12:51:55
LZZuZkx9C5ZzLk6P28aq5GaNsrgEkcf8LG	511.976	245481	2018-04-26 03:07:06	-	-
LdbJpzf2NyuyFgvzi11hfYhgSgDqDHjkSf	511.89002654	124583	2017-12-30 07:00:00	124596	2017-12-30 07:21:20
LLjfr1n8tV8TEpBGFBVVmvMgGwHpR4YbP5	511.74959638	160608	2018-01-24 19:50:17	-	-
LUFqzgmvu8scELyCgbb414caRCszJkcRq2	511.396	404914	2018-09-15 11:38:25	404914	2018-09-15 11:38:25
LM2ctDBfZeM5Q4S187nh839XaApLzvxPis	511.00491759	170151	2018-01-31 19:58:57	-	-
Lb9Yzo26ouV2Q6kHYBfvCJQVsqM1g3Dsji	510.46201821	399299	2018-09-11 07:55:00	399299	2018-09-11 07:55:00
LagXwVeoMCSDpcRsPqJHvduawgbN6mQHWT	510.39998	405923	2018-09-16 05:27:16	405923	2018-09-16 05:27:16
LR6boz6C8m6PrwNbYdWFX6t3rp6gTeb9SM	509.196	378021	2018-08-26 13:49:25	378021	2018-08-26 13:49:25
Lh4syyfQwEMQ3ZosZ7G56cbBB47kAcLwjb	507.95059353	406306	2018-09-16 12:26:41	406306	2018-09-16 12:26:41
LfZsubS12HVBU3Emoe2xBbLxw9xD1cVarj	507.81724266	406498	2018-09-16 15:50:33	406498	2018-09-16 15:50:33
LbSEX5UzZcZmNcEYh9EZ4PWXv5REAnkMAQ	507.59346892	285489	2018-05-30 10:43:00	285489	2018-05-30 10:43:00
LYjfyCBXT4pyvedNX6V1BiDf74WDzCZQCB	506.70868875	68106	2017-11-23 02:25:36	-	-
LdHsvWGbDEth8WvLThKha3MN4T974Se4cG	505.63066648	406823	2018-09-16 21:34:44	156087	2018-01-21 12:12:16
LTkwuCGKFAC4n7BTEYkUZzGP9ZxRM5JkwL	505.6	404985	2018-09-15 12:49:41	404985	2018-09-15 12:49:41
LZmhjaGbUAGusNMWQJJesXaPiEjrPbMrH9	503.98910237	406521	2018-09-16 16:13:51	-	-
LVaoC7Mu3E3tkt7LwK6zpfadCe5vLuoh9d	502.84399761	408361	2018-09-18 01:00:24	408361	2018-09-18 01:00:24
LSJC2YLmxBvcn5rjtcjVngHzjuP7UAkq5C	502.45751083	409023	2018-09-18 12:38:44	214674	2018-03-26 17:13:28
LVMBwCC96QfwppU24gupCo9tMa4akMdtv8	502.4	402641	2018-09-13 19:16:54	402641	2018-09-13 19:16:54
LWGk8AZv4zxsEvqRHoJShKGBRs43xTRxU1	502.2582134	405595	2018-09-15 23:37:25	405595	2018-09-15 23:37:25
LbmT1CV4cmDsgfJqnNvcfvA3gLZFy246sh	501.90020093	409050	2018-09-18 13:11:01	404668	2018-09-15 07:08:02
LSpULNVA4RPQgM9BzA7C3YNrXCCoC6rWUy	501.78002875	366386	2018-08-17 23:36:37	366386	2018-08-17 23:36:37
LgwwTwEgizawnsEKb6VaBSmBRJLkDTyn2q	501.73161943	406186	2018-09-16 10:12:50	406186	2018-09-16 10:12:50
LXSSa6h4nrkMfxyw9sbQibqiYPFAc46wdw	500.9273008	278534	2018-05-24 19:24:14	278534	2018-05-24 19:24:14
LPYJ8ZnwH32QipekNLL2SstqFyeaHQ2daq	500.58	188052	2018-02-22 06:29:42	188052	2018-02-22 06:29:42
LM4h9MxJyZTeKYbQFDf47ZAvjZMuroGKXd	500.30528419	282088	2018-05-27 16:11:49	303977	2018-07-02 13:56:44
Lah8xNtWVVa4iwF54atKKmLAKYsd9NEiut	500.14439404	402462	2018-09-13 15:59:39	400634	2018-09-12 07:45:52
LY6ku44VQCggcUXUmZZ1nQ6xokjGodcmq6	498.52039453	409023	2018-09-18 12:38:44	351027	2018-08-06 12:35:07
LcYpxW95QUcv3HzhM75TFFMv17XgC4ZyWv	497.76177107	406277	2018-09-16 11:57:19	406277	2018-09-16 11:57:19
LX9zQFPn7CFs98Bo3mRaqPHJYSEKf8xug7	496.8	408859	2018-09-18 09:48:48	408859	2018-09-18 09:48:48
LPQQVAqbRqHCaWDHg3vPnAyNEFaXzQZqQi	495.58	191108	2018-02-26 03:44:41	191108	2018-02-26 03:44:41
LSeS69mpUDM41YUY46P8uAUcMuBm3tjvTH	493.96886344	408759	2018-09-18 08:00:12	408759	2018-09-18 08:00:12
LSWQsEPwkWExs1Vay8FZaFzYBjexsNLTt4	492.63763615	407814	2018-09-17 15:17:54	-	-
LN242R3qioXRQnNNjX8XVun5vspa588UGR	492.35084807	404218	2018-09-14 23:14:35	331520	2018-07-23 01:20:29
LeupcyH5HDNeJ2UVBxUrvBVoPrrZX4Au63	491.988	406236	2018-09-16 11:14:04	406236	2018-09-16 11:14:04
Li54STWr8kY5G9PZG16TCFnTQiJdkwkxDZ	491.39289633	166926	2018-01-29 11:14:56	166926	2018-01-29 11:14:56
LMjUS9DtHzhGUg4NBYiRGVgygP7zuSShjV	490.66397777	402169	2018-09-13 10:52:29	402169	2018-09-13 10:52:29
LfjyXEsEhkB3ZUVQjvdyG3Q6baKw1xy7ih	489.77979508	407343	2018-09-17 06:51:53	300992	2018-06-30 07:15:38
LiCFxg3ya4L8VPwZHi2KBXFWKoL6pjGun2	489.482948	153704	2018-01-19 18:41:36	-	-
LL6vvQxQSTjp5d1Yf4NT2Lfwf6qyBKngdD	488.00463365	409097	2018-09-18 14:01:40	409023	2018-09-18 12:38:44
LcsvKxxZSz8yX78eFzCdeJCMx3RfTcf3PG	487.92816281	404225	2018-09-14 23:21:28	404225	2018-09-14 23:21:28
LKYPwDZq1DrqXVkjBdvTCEADuqqWDHM9K5	487.79053433	408682	2018-09-18 06:35:18	318767	2018-07-13 14:56:05
LPCkmAfE6e6nTvMFL1RNAQ6YZjbSVFU21Q	487.74584766	400309	2018-09-12 01:56:24	400309	2018-09-12 01:56:24
LS82Bzkz7rPDNjh5nEcts9SFZDT3RX1VTh	487.606	393224	2018-09-06 20:16:43	-	-
LfEZM6WSdHsWVvbrvHDv1JFNo3gowUoaAV	486.26738237	409023	2018-09-18 12:38:44	387523	2018-09-02 15:14:22
LU7GdoqktiQGMS21iwKNxMDzuB3wKyBATR	486.0001282	406587	2018-09-16 17:23:03	406587	2018-09-16 17:23:03
LLi1ajj6DvPPFEG8cNSSLERigqSo3gdh4e	483.23783022	408118	2018-09-17 20:30:18	395586	2018-09-08 14:04:09
LiYT5rz4iP5anHo22FShzzQVwtdo5QsS3L	482.89381889	408152	2018-09-17 21:12:57	408152	2018-09-17 21:12:57
LWm1spdtAQMw7bBgLCK9pkhLX4SJ5AbzFT	482.31265537	409031	2018-09-18 12:51:25	409031	2018-09-18 12:51:25
LWLNoAG2zRMA61TRRKLoHhvYJhCPpWK7Gt	482.09256828	348945	2018-08-04 22:47:26	328432	2018-07-20 18:22:30
LhhxMREnXAhZyeJfxATpQA5LJE4zv4G6vP	481.125631	408857	2018-09-18 09:43:31	381088	2018-08-28 20:36:52
LZGjEF3rzRHQNNkpDrDpJR2tuP9ycuVndr	480.74777597	408205	2018-09-17 22:03:17	400718	2018-09-12 09:17:58
LLz3LcUfyVfwtTqTcz3fNqdpiLBT4ycJDN	479.99	89457	2017-12-06 21:28:41	-	-
LWD5Nkh2RrNaVEaQpP1SSsvJvaRrkzDQg2	479.06686551	407528	2018-09-17 10:06:48	407528	2018-09-17 10:06:48
LgkjmCx3RRmyRzXNkDJeKWqC1zEQt4WqNE	476.66269425	266369	2018-05-14 17:39:14	266369	2018-05-14 17:39:14
LZVKE8fBf1oS79W3AyD3EMhBCtX186kxLQ	476.396	406770	2018-09-16 20:41:55	406770	2018-09-16 20:41:55
LhhuX4YyPcr2pnUGek974YZmX4V6Qpfg3m	471.3899771	334214	2018-07-25 01:13:26	334214	2018-07-25 01:13:26
LbiLDJk3RUjuCvtVtCoYn9TLSi81bkTE49	470.25029728	409021	2018-09-18 12:35:41	393345	2018-09-06 22:22:15
LSAQa8VSE576zXiFyvqBmTfA5vwZtWLKFH	470.126973	409023	2018-09-18 12:38:44	407915	2018-09-17 17:00:04
La5oEuGddpfLwWD2C1D1uU6TURhu6ws1t9	469.39999	406581	2018-09-16 17:17:49	406581	2018-09-16 17:17:49
LevZXPgwoZNQQ8xcUA9FLp72hgDSQk2NtU	467.396	404190	2018-09-14 22:42:19	404190	2018-09-14 22:42:19
Lb5H8LkxVf3Uaptwzw6k6jhMXHJh5cixry	465.19998	408314	2018-09-18 00:09:25	408314	2018-09-18 00:09:25
LNW3u91jztpxo8pi9uNbnoMzxPMEPrPVrW	465.0	408729	2018-09-18 07:30:35	408015	2018-09-17 18:52:38
LSwnUemWUyhoByZNZ5WNBN3tkEMsi7Nk63	464.95736896	409023	2018-09-18 12:38:44	184216	2018-02-16 17:42:59
LMPXZRA3ucTWcLUV2ydMqtMvpwUSFs5u6D	464.63772138	299508	2018-06-29 04:21:52	-	-
LetS3D4XiXT9Nggp1JsPeJDYK2m854UKqR	464.51570312	408938	2018-09-18 11:21:53	408938	2018-09-18 11:21:53
LRfnB2VhmMeyGCXqkCWysNHf3n9MoCS9Rv	463.6	404615	2018-09-15 06:13:45	404615	2018-09-15 06:13:45
LTkGkdmYLSNLpxQKpVT9ReutMqVe1Dao5G	462.41609692	403813	2018-09-14 15:56:37	403813	2018-09-14 15:56:37
LNWtcoYDfMpPPXfVcSsksSiHYjMiM8Ppod	461.32032672	302812	2018-07-01 16:34:07	252435	2018-05-02 16:36:16
LZ2zNzyqcjmcFtfwxKmadqxyeWNaw4fhhc	461.0048	403603	2018-09-14 12:16:43	403603	2018-09-14 12:16:43
LXfGQPs5v7vmVBkXdvy32dcCgVCZcLFxvD	458.79999	404932	2018-09-15 11:54:44	404932	2018-09-15 11:54:44
LaWhWzxUmvj9TrmM2Kyw6vBzygzrLaYzk6	458.56056409	404207	2018-09-14 23:01:02	404207	2018-09-14 23:01:02
LMjkBi1Y2vpnKrNHsXwEvHProqRmUiaZFf	458.47146837	409023	2018-09-18 12:38:44	-	-
LZXeRbTSG5kps99emZpvKifEtpHmoJAnRf	458.196	406279	2018-09-16 11:59:44	406279	2018-09-16 11:59:44
LiRaEqSpthGy96Qz3kLjHuo9snrVhQDf9V	457.57208	408205	2018-09-17 22:03:17	382278	2018-08-29 17:50:03
LgZC8WFMo6JHEA7vCBAyfepmVibCBAQVP4	457.3130111	409086	2018-09-18 13:47:10	293750	2018-06-05 23:40:05
LakmrP7dPvwUuBNSnYZSrrjnbWDwjXjZTT	457.27244354	406258	2018-09-16 11:35:15	406258	2018-09-16 11:35:15
